Year;Country;Region;Indicator;Gender;Cause;Dim2ValueCode;ValueNumeric;ValueLow;ValueHigh;Value
2016;Tunisia;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Ischaemic heart disease;ENVCAUSE113;39.73;31.92;47.3;39.73 [31.92 – 47.3]
2016;Solomon Islands;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Lower respiratory infections;ENVCAUSE039;4.0;1.25;7.92;4 [1.25 – 7.92]
2016;Fiji;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Lower respiratory infections;ENVCAUSE039;4.0;1.26;7.91;4 [1.26 – 7.91]
2016;Turkmenistan;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;4.0;2.14;6.18;4 [2.14 – 6.18]
2016;Guatemala;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;4.03;2.11;6.4;4.03 [2.11 – 6.4]
2016;Lebanon;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;4.03;2.24;6.14;4.03 [2.24 – 6.14]
2016;Viet Nam;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;4.03;2.73;5.45;4.03 [2.73 – 5.45]
2016;Republic of Korea;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;4.04;2.16;6.35;4.04 [2.16 – 6.35]
2016;Sao Tome and Principe;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;4.07;2.26;6.19;4.07 [2.26 – 6.19]
2016;Cuba;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Stroke;ENVCAUSE114;4.07;2.49;7.02;4.07 [2.49 – 7.02]
2016;Australia;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Ischaemic heart disease;ENVCAUSE113;4.12;2.45;6.11;4.12 [2.45 – 6.11]
2016;Syrian Arab Republic;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;4.13;3.12;5.2;4.13 [3.12 – 5.2]
2016;Slovenia;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;4.16;2.14;6.71;4.16 [2.14 – 6.71]
2016;Algeria;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;4.19;2.39;6.21;4.19 [2.39 – 6.21]
2016;Haiti;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;4.21;1.82;7.16;4.21 [1.82 – 7.16]
2016;Iran (Islamic Republic of);Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Lower respiratory infections;ENVCAUSE039;4.24;3.11;5.44;4.24 [3.11 – 5.44]
2016;Samoa;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Lower respiratory infections;ENVCAUSE039;4.26;1.37;8.37;4.26 [1.37 – 8.37]
2016;Republic of Korea;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;4.29;2.59;6.15;4.29 [2.59 – 6.15]
2016;Timor-Leste;South-East Asia;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;4.32;2.1;7.09;4.32 [2.1 – 7.09]
2016;Philippines;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;4.33;2.05;7.19;4.33 [2.05 – 7.19]
2016;Croatia;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;4.36;2.03;7.27;4.36 [2.03 – 7.27]
2016;Venezuela (Bolivarian Republic of);Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;4.39;1.92;7.44;4.39 [1.92 – 7.44]
2016;Lebanon;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Stroke;ENVCAUSE114;4.39;3.22;6.08;4.39 [3.22 – 6.08]
2016;Colombia;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Stroke;ENVCAUSE114;4.41;3.19;6.45;4.41 [3.19 – 6.45]
2016;Libya;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;4.42;2.62;6.37;4.42 [2.62 – 6.37]
2016;Mexico;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;4.47;2.29;7.23;4.47 [2.29 – 7.23]
2016;The former Yugoslav Republic of Macedonia;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;4.48;2.61;6.58;4.48 [2.61 – 6.58]
2016;United Republic of Tanzania;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;4.51;2.46;7.0;4.51 [2.46 – 7]
2016;Peru;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Stroke;ENVCAUSE114;4.51;3.6;5.68;4.51 [3.6 – 5.68]
2016;Serbia;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;4.54;2.44;7.11;4.54 [2.44 – 7.11]
2016;Cuba;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;4.55;2.23;7.5;4.55 [2.23 – 7.5]
2016;Zambia;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;4.6;2.45;7.24;4.6 [2.45 – 7.24]
2016;Brazil;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Stroke;ENVCAUSE114;4.68;3.22;7.51;4.68 [3.22 – 7.51]
2016;Zimbabwe;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;4.72;2.33;7.71;4.72 [2.33 – 7.71]
2016;Cuba;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Stroke;ENVCAUSE114;4.72;3.11;7.62;4.72 [3.11 – 7.62]
2016;Democratic People's Republic of Korea;South-East Asia;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;4.77;3.29;6.37;4.77 [3.29 – 6.37]
2016;Syrian Arab Republic;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;4.78;2.77;7.0;4.78 [2.77 – 7]
2016;Oman;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Stroke;ENVCAUSE114;4.78;3.9;5.8;4.78 [3.9 – 5.8]
2016;Ecuador;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;4.79;2.05;8.18;4.79 [2.05 – 8.18]
2016;Tunisia;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;4.81;2.73;7.16;4.81 [2.73 – 7.16]
2016;Republic of Korea;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Stroke;ENVCAUSE114;4.83;3.62;6.67;4.83 [3.62 – 6.67]
2016;Colombia;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Stroke;ENVCAUSE114;4.84;3.59;6.78;4.84 [3.59 – 6.78]
2016;Ukraine;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;4.85;2.4;7.91;4.85 [2.4 – 7.91]
2016;Papua New Guinea;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;4.88;1.83;8.79;4.88 [1.83 – 8.79]
2016;Finland;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Total;ENVCAUSE000;4.93;2.56;8.72;4.93 [2.56 – 8.72]
2016;Botswana;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;4.93;2.57;7.82;4.93 [2.57 – 7.82]
2016;Micronesia (Federated States of);Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;4.99;1.85;9.03;4.99 [1.85 – 9.03]
2016;Bahrain;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Total;ENVCAUSE000;40.14;36.02;44.56;40.14 [36.02 – 44.56]
2016;Bulgaria;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Ischaemic heart disease;ENVCAUSE113;40.5;31.04;49.45;40.5 [31.04 – 49.45]
2016;Malaysia;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Total;ENVCAUSE000;41.09;34.0;49.0;41.09 [34 – 49]
2016;Venezuela (Bolivarian Republic of);Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Total;ENVCAUSE000;41.43;34.75;48.46;41.43 [34.75 – 48.46]
2016;Kuwait;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Ischaemic heart disease;ENVCAUSE113;41.52;35.76;47.31;41.52 [35.76 – 47.31]
2016;Republic of Moldova;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Ischaemic heart disease;ENVCAUSE113;41.94;30.59;53.4;41.94 [30.59 – 53.4]
2016;Côte d’Ivoire;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Lower respiratory infections;ENVCAUSE039;42.15;25.47;60.4;42.15 [25.47 – 60.4]
2016;Russian Federation;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Ischaemic heart disease;ENVCAUSE113;42.31;32.73;51.08;42.31 [32.73 – 51.08]
2016;Mongolia;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Ischaemic heart disease;ENVCAUSE113;42.67;35.3;49.52;42.67 [35.3 – 49.52]
2016;Turkmenistan;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Ischaemic heart disease;ENVCAUSE113;43.41;33.05;53.27;43.41 [33.05 – 53.27]
2016;Belarus;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Ischaemic heart disease;ENVCAUSE113;43.62;31.88;55.25;43.62 [31.88 – 55.25]
2016;Suriname;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Total;ENVCAUSE000;43.68;37.88;50.04;43.68 [37.88 – 50.04]
2016;Malawi;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Total;ENVCAUSE000;44.8;33.72;57.08;44.8 [33.72 – 57.08]
2016;Vanuatu;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Total;ENVCAUSE000;45.38;36.66;55.3;45.38 [36.66 – 55.3]
2016;Morocco;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Total;ENVCAUSE000;45.39;38.27;52.85;45.39 [38.27 – 52.85]
2016;Kazakhstan;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Ischaemic heart disease;ENVCAUSE113;46.35;36.03;56.24;46.35 [36.03 – 56.24]
2016;Qatar;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Total;ENVCAUSE000;46.4;41.94;51.22;46.4 [41.94 – 51.22]
2016;Zimbabwe;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Total;ENVCAUSE000;46.52;34.95;59.09;46.52 [34.95 – 59.09]
2016;Trinidad and Tobago;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Total;ENVCAUSE000;47.72;41.19;54.49;47.72 [41.19 – 54.49]
2016;Micronesia (Federated States of);Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Total;ENVCAUSE000;47.75;38.97;58.43;47.75 [38.97 – 58.43]
2016;Eswatini;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Total;ENVCAUSE000;48.21;37.21;60.91;48.21 [37.21 – 60.91]
2016;Fiji;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Total;ENVCAUSE000;48.86;39.72;58.61;48.86 [39.72 – 58.61]
2016;Liberia;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Total;ENVCAUSE000;49.14;36.15;64.46;49.14 [36.15 – 64.46]
2016;Gabon;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Total;ENVCAUSE000;49.29;42.46;57.12;49.29 [42.46 – 57.12]
2016;Niger;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Lower respiratory infections;ENVCAUSE039;49.97;39.85;60.29;49.97 [39.85 – 60.29]
2016;Slovakia;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Stroke;ENVCAUSE114;5.0;3.31;8.08;5 [3.31 – 8.08]
2016;Turkey;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;5.05;2.93;7.36;5.05 [2.93 – 7.36]
2016;Bahrain;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;5.05;3.22;7.1;5.05 [3.22 – 7.1]
2016;Netherlands;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Ischaemic heart disease;ENVCAUSE113;5.08;3.35;6.98;5.08 [3.35 – 6.98]
2016;Micronesia (Federated States of);Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Lower respiratory infections;ENVCAUSE039;5.16;1.62;10.18;5.16 [1.62 – 10.18]
2016;Serbia;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;5.17;2.89;7.82;5.17 [2.89 – 7.82]
2016;Norway;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Ischaemic heart disease;ENVCAUSE113;5.23;3.25;7.39;5.23 [3.25 – 7.39]
2016;Bahrain;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;5.3;3.61;6.94;5.3 [3.61 – 6.94]
2016;New Zealand;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Ischaemic heart disease;ENVCAUSE113;5.33;3.19;7.89;5.33 [3.19 – 7.89]
2016;Malawi;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;5.36;2.76;8.59;5.36 [2.76 – 8.59]
